DATE,RATE
2014-12-24,0.985551
2014-12-23,0.986861
2014-12-22,0.984065
2014-12-21,0.984261
2014-12-20,0.983532
2014-12-19,0.982713
2014-12-18,0.976667
2014-12-17,0.971219
2014-12-16,0.960968
2014-12-15,0.965026
2014-12-14,0.963484
2014-12-13,0.964366
2014-12-12,0.964452
2014-12-11,0.968687
2014-12-10,0.96806
2014-12-09,0.972797
2014-12-08,0.976667
2014-12-07,0.976608
2014-12-06,0.975686
2014-12-05,0.97644
2014-12-04,0.971338
2014-12-03,0.973841
2014-12-02,0.970107
2014-12-01,0.964694
2014-11-30,0.966442
2014-11-29,0.965229
2014-11-28,0.964602
2014-11-27,0.964121
2014-11-26,0.962351
2014-11-25,0.965161
2014-11-24,0.967209
2014-11-23,0.971779
2014-11-22,0.968513
2014-11-21,0.967478
2014-11-20,0.958364
2014-11-19,0.958039
2014-11-18,0.95898
2014-11-17,0.963687
2014-11-16,0.959545
2014-11-15,0.96007
2014-11-14,0.96027
2014-11-13,0.96387
2014-11-12,0.966925
2014-11-11,0.964847
2014-11-10,0.967673
2014-11-09,0.965365
2014-11-08,0.967914
2014-11-07,0.965732
2014-11-06,0.97078
2014-11-05,0.964066
2014-11-04,0.960886
2014-11-03,0.964853
2014-11-02,0.96358
2014-11-01,0.96211
2014-10-31,0.961744
2014-10-30,0.954432
2014-10-29,0.953243
2014-10-28,0.947632
2014-10-27,0.950125
2014-10-26,0.95213
2014-10-25,0.952341
2014-10-24,0.953255
2014-10-23,0.951973
2014-10-22,0.948461
2014-10-21,0.943744
2014-10-20,0.947152
2014-10-19,0.94578
2014-10-18,0.945518
2014-10-17,0.944698
2014-10-16,0.943467
2014-10-15,0.954469
2014-10-14,0.950632
2014-10-13,0.955873
2014-10-12,0.956877
2014-10-11,0.95612
2014-10-10,0.95506
2014-10-09,0.953798
2014-10-08,0.958643
2014-10-07,0.960203
2014-10-06,0.967903
2014-10-05,0.965863
2014-10-04,0.965013
2014-10-03,0.954379
2014-10-02,0.955934
2014-10-01,0.954331
2014-09-30,0.951248
2014-09-29,0.952064
2014-09-28,0.950856
2014-09-27,0.950652
2014-09-26,0.945623
2014-09-25,0.944465
2014-09-24,0.939815
2014-09-23,0.940164
2014-09-22,0.940595
2014-09-21,0.940088
2014-09-20,0.940359
2014-09-19,0.934292
2014-09-18,0.940775
2014-09-17,0.933483
2014-09-16,0.935165
2014-09-15,0.933331
2014-09-14,0.933745
2014-09-13,0.933941
2014-09-12,0.935843
2014-09-11,0.936402
2014-09-10,0.932851
2014-09-09,0.934477
2014-09-08,0.931015
2014-09-07,0.93122
2014-09-06,0.929412
2014-09-05,0.929881
2014-09-04,0.918198
2014-09-03,0.919077
2014-09-02,0.919279
2014-09-01,0.91878
