DATE,RATE
2013-10-24,1.039083
2013-10-23,1.031186
2013-10-22,1.035414
2013-10-21,1.034004
2013-10-20,1.033578
2013-10-19,1.034013
2013-10-18,1.03978
2013-10-17,1.047499
2013-10-16,1.049658
2013-10-15,1.053917
2013-10-14,1.058384
2013-10-13,1.056201
2013-10-12,1.056203
2013-10-11,1.058498
2013-10-10,1.057702
2013-10-09,1.059758
2013-10-08,1.061381
2013-10-07,1.059976
2013-10-06,1.060004
2013-10-05,1.059936
2013-10-04,1.065028
2013-10-03,1.066052
2013-10-02,1.065303
2013-10-01,1.072099
2013-09-30,1.073288
2013-09-29,1.072269
2013-09-28,1.072269
2013-09-27,1.067879
2013-09-26,1.068391
2013-09-25,1.065563
2013-09-24,1.061147
2013-09-23,1.065
2013-09-22,1.063881
2013-09-21,1.063362
2013-09-20,1.057793
2013-09-19,1.055928
2013-09-18,1.069442
2013-09-17,1.072046
2013-09-16,1.072399
2013-09-15,1.081511
2013-09-14,1.081604
2013-09-13,1.079813
2013-09-12,1.072607
2013-09-11,1.075754
2013-09-10,1.084048
2013-09-09,1.08733
2013-09-08,1.08866
2013-09-07,1.088565
2013-09-06,1.09556
2013-09-05,1.091674
2013-09-04,1.105844
2013-09-03,1.111892
2013-09-02,1.1215
2013-09-01,1.123399
2013-08-31,1.122619
2013-08-30,1.120599
2013-08-29,1.118604
2013-08-28,1.114583
2013-08-27,1.108012
2013-08-26,1.107426
2013-08-25,1.107624
2013-08-24,1.108189
2013-08-23,1.109246
2013-08-22,1.113312
2013-08-21,1.103234
2013-08-20,1.094184
2013-08-19,1.088611
2013-08-18,1.088668
2013-08-17,1.089037
2013-08-16,1.093623
2013-08-15,1.096675
2013-08-14,1.098294
2013-08-13,1.094585
2013-08-12,1.087573
2013-08-11,1.086653
2013-08-10,1.088136
2013-08-09,1.099071
2013-08-08,1.112751
2013-08-07,1.112986
2013-08-06,1.12096
2013-08-05,1.122655
2013-08-04,1.12291
2013-08-03,1.122885
2013-08-02,1.117701
2013-08-01,1.114929
2013-07-31,1.101908
2013-07-30,1.086024
2013-07-29,1.078916
2013-07-28,1.079691
2013-07-27,1.0794
2013-07-26,1.083501
2013-07-25,1.090703
2013-07-24,1.079201
2013-07-23,1.082585
2013-07-22,1.088024
2013-07-21,1.089062
2013-07-20,1.088355
2013-07-19,1.087943
2013-07-18,1.083592
2013-07-17,1.083014
2013-07-16,1.099276
2013-07-15,1.103114
2013-07-14,1.104864
2013-07-13,1.105781
2013-07-12,1.088599
2013-07-11,1.08287
2013-07-10,1.091085
2013-07-09,1.096691
2013-07-08,1.103377
2013-07-07,1.103027
2013-07-06,1.100173
2013-07-05,1.094504
2013-07-04,1.100613
2013-07-03,1.092245
2013-07-02,1.084624
2013-07-01,1.09431
2013-06-30,1.093535
2013-06-29,1.090755
2013-06-28,1.076563
2013-06-27,1.077132
2013-06-26,1.079321
2013-06-25,1.082998
2013-06-24,1.083291
2013-06-23,1.084066
2013-06-22,1.084301
2013-06-21,1.086626
2013-06-20,1.071571
2013-06-19,1.055116
2013-06-18,1.045376
2013-06-17,1.043968
2013-06-16,1.04398
2013-06-15,1.044089
2013-06-14,1.040803
2013-06-13,1.053904
2013-06-12,1.062252
2013-06-11,1.058022
2013-06-10,1.057742
2013-06-09,1.052542
2013-06-08,1.052542
2013-06-07,1.047002
2013-06-06,1.047587
2013-06-05,1.036204
2013-06-04,1.027339
2013-06-03,1.043416
2013-06-02,1.045353
2013-06-01,1.042126
2013-05-31,1.035163
2013-05-30,1.039482
2013-05-29,1.039115
2013-05-28,1.037441
2013-05-27,1.036046
2013-05-26,1.036083
2013-05-25,1.035575
2013-05-24,1.028262
2013-05-23,1.029862
2013-05-22,1.020193
2013-05-21,1.020146
2013-05-20,1.023136
2013-05-19,1.024311
2013-05-18,1.027593
2013-05-17,1.018695
2013-05-16,1.008293
2013-05-15,1.009001
2013-05-14,1.003655
2013-05-13,0.999008
2013-05-12,0.998046
2013-05-11,0.997548
2013-05-10,0.988119
2013-05-09,0.982468
2013-05-08,0.981752
2013-05-07,0.975553
2013-05-06,0.969797
2013-05-05,0.969312
2013-05-04,0.970267
2013-05-03,0.97499
2013-05-02,0.972956
2013-05-01,0.966498
2013-04-30,0.966562
2013-04-29,0.972594
2013-04-28,0.972857
2013-04-27,0.972878
2013-04-26,0.970624
2013-04-25,0.972793
2013-04-24,0.974603
2013-04-23,0.973447
2013-04-22,0.973178
2013-04-21,0.973228
2013-04-20,0.973269
2013-04-19,0.970192
2013-04-18,0.969165
2013-04-17,0.96276
2013-04-16,0.967317
2013-04-15,0.951917
2013-04-14,0.951864
2013-04-13,0.951895
2013-04-12,0.948885
2013-04-11,0.948955
2013-04-10,0.954175
2013-04-09,0.960367
2013-04-08,0.963429
2013-04-07,0.961292
2013-04-06,0.96037
2013-04-05,0.958654
2013-04-04,0.955754
2013-04-03,0.956735
2013-04-02,0.959582
2013-04-01,0.960051
2013-03-30,0.959974
2013-03-29,0.960043
2013-03-28,0.959943
2013-03-27,0.956768
2013-03-26,0.954277
2013-03-25,0.955638
2013-03-24,0.957331
2013-03-23,0.957336
2013-03-22,0.957336
2013-03-21,0.959824
2013-03-20,0.963855
2013-03-19,0.964415
2013-03-18,0.962173
2013-03-17,0.962593
2013-03-16,0.960708
2013-03-15,0.961588
2013-03-14,0.963732
2013-03-13,0.971477
2013-03-12,0.96935
2013-03-11,0.974812
2013-03-10,0.977857
2013-03-09,0.976534
2013-03-08,0.975655
2013-03-07,0.973535
2013-03-06,0.976435
2013-03-05,0.975531
2013-03-04,0.980865
2013-03-03,0.980363
2013-03-02,0.980241
2013-03-01,0.979881
2013-02-28,0.977711
2013-02-27,0.978484
2013-02-26,0.976686
2013-02-25,0.973498
2013-02-24,0.970403
2013-02-23,0.969118
2013-02-22,0.969329
2013-02-21,0.973913
2013-02-20,0.974868
2013-02-19,0.966064
2013-02-18,0.969055
2013-02-17,0.971498
2013-02-16,0.969258
2013-02-15,0.969258
2013-02-14,0.964873
2013-02-13,0.965006
2013-02-12,0.971561
2013-02-11,0.974529
2013-02-10,0.969396
2013-02-09,0.969236
2013-02-08,0.968767
2013-02-07,0.97104
2013-02-06,0.969404
2013-02-05,0.961519
2013-02-04,0.958366
2013-02-03,0.960124
2013-02-02,0.961182
2013-02-01,0.961344
2013-01-31,0.958881
2013-01-30,0.960077
2013-01-29,0.955766
2013-01-28,0.961068
2013-01-27,0.959938
2013-01-26,0.959608
2013-01-25,0.959263
2013-01-24,0.955896
2013-01-23,0.948437
2013-01-22,0.946319
2013-01-21,0.950904
2013-01-20,0.951768
2013-01-19,0.951663
2013-01-18,0.95184
2013-01-17,0.94837
2013-01-16,0.947001
2013-01-15,0.946937
2013-01-14,0.946996
2013-01-13,0.948156
2013-01-12,0.948261
2013-01-11,0.948216
2013-01-10,0.944206
2013-01-09,0.951716
2013-01-08,0.952086
2013-01-07,0.951948
2013-01-06,0.953148
2013-01-05,0.953861
2013-01-04,0.953861
2013-01-03,0.954909
2013-01-02,0.952406
2013-01-01,0.963889
2012-12-31,0.962404
2012-12-30,0.963479
2012-12-29,0.964012
2012-12-28,0.963563
2012-12-27,0.963991
2012-12-26,0.964792
2012-12-25,0.96449
2012-12-24,0.963883
2012-12-23,0.961215
2012-12-22,0.961195
2012-12-21,0.960162
2012-12-20,0.953935
2012-12-19,0.95288
2012-12-18,0.949719
2012-12-17,0.948518
2012-12-16,0.946949
2012-12-15,0.946592
2012-12-14,0.947807
2012-12-13,0.94958
2012-12-12,0.948086
2012-12-11,0.951137
2012-12-10,0.953273
2012-12-09,0.953785
2012-12-08,0.953698
2012-12-07,0.953846
2012-12-06,0.953856
2012-12-05,0.955894
2012-12-04,0.954721
2012-12-03,0.959166
2012-12-02,0.958969
2012-12-01,0.959025
2012-11-30,0.95915
2012-11-29,0.958247
2012-11-28,0.955415
2012-11-27,0.956236
2012-11-26,0.956492
2012-11-25,0.956154
2012-11-24,0.956037
2012-11-23,0.957505
2012-11-22,0.963369
2012-11-21,0.965332
2012-11-20,0.963035
2012-11-19,0.961431
2012-11-18,0.966659
2012-11-17,0.967436
2012-11-16,0.967921
2012-11-15,0.968491
2012-11-14,0.96246
2012-11-13,0.958941
2012-11-12,0.958751
2012-11-11,0.962355
2012-11-10,0.96268
2012-11-09,0.962946
2012-11-08,0.960056
2012-11-07,0.960047
2012-11-06,0.958252
2012-11-05,0.964836
2012-11-04,0.966971
2012-11-03,0.967139
2012-11-02,0.965418
2012-11-01,0.961915
2012-10-31,0.964049
2012-10-30,0.964155
2012-10-29,0.967265
2012-10-28,0.965035
2012-10-27,0.964342
2012-10-26,0.965524
2012-10-25,0.964873
2012-10-24,0.967468
2012-10-23,0.974503
2012-10-22,0.969155
2012-10-21,0.968554
2012-10-20,0.967726
2012-10-19,0.967327
2012-10-18,0.963273
2012-10-17,0.964574
2012-10-16,0.973156
2012-10-15,0.976002
2012-10-14,0.976261
2012-10-13,0.977708
2012-10-12,0.976968
2012-10-11,0.974033
2012-10-10,0.976687
2012-10-09,0.979813
2012-10-08,0.981239
2012-10-07,0.982887
2012-10-06,0.98221
2012-10-05,0.980184
2012-10-04,0.977182
2012-10-03,0.978935
2012-10-02,0.972345
2012-10-01,0.965028
2012-09-30,0.964324
2012-09-29,0.963534
2012-09-28,0.962349
2012-09-27,0.958
2012-09-26,0.96563
2012-09-25,0.960168
2012-09-24,0.959934
2012-09-23,0.956457
2012-09-22,0.956181
2012-09-21,0.955102
2012-09-20,0.959764
2012-09-19,0.955337
2012-09-18,0.958123
2012-09-17,0.953467
2012-09-16,0.94733
2012-09-15,0.947525
2012-09-14,0.946215
2012-09-13,0.953295
2012-09-12,0.955973
2012-09-11,0.959478
2012-09-10,0.966556
2012-09-09,0.963242
2012-09-08,0.962112
2012-09-07,0.963626
2012-09-06,0.973575
2012-09-05,0.981018
2012-09-04,0.977009
2012-09-03,0.976567
2012-09-02,0.96993
2012-09-01,0.968655
2012-08-31,0.968018
2012-08-30,0.96983
2012-08-29,0.96506
2012-08-28,0.96386
2012-08-27,0.963452
2012-08-26,0.960399
2012-08-25,0.961126
2012-08-24,0.961235
2012-08-23,0.95568
2012-08-22,0.955175
2012-08-21,0.953717
2012-08-20,0.957084
2012-08-19,0.958697
2012-08-18,0.959119
2012-08-17,0.95928
2012-08-16,0.951967
2012-08-15,0.952915
2012-08-14,0.951687
2012-08-13,0.950189
2012-08-12,0.946702
2012-08-11,0.945677
2012-08-10,0.947531
2012-08-09,0.94585
2012-08-08,0.946709
2012-08-07,0.945977
2012-08-06,0.945767
2012-08-05,0.946338
2012-08-04,0.946638
2012-08-03,0.948265
2012-08-02,0.954611
2012-08-01,0.952708
2012-07-31,0.951302
2012-07-30,0.953247
2012-07-29,0.954664
2012-07-28,0.954364
2012-07-27,0.956512
2012-07-26,0.962505
2012-07-25,0.971395
2012-07-24,0.975277
2012-07-23,0.97369
2012-07-22,0.964072
2012-07-21,0.963167
2012-07-20,0.962807
2012-07-19,0.959014
2012-07-18,0.966963
2012-07-17,0.971686
2012-07-16,0.977204
2012-07-15,0.977217
2012-07-14,0.977844
2012-07-13,0.980141
2012-07-12,0.986579
2012-07-11,0.975803
2012-07-10,0.979838
2012-07-09,0.982139
2012-07-08,0.977563
2012-07-07,0.977013
2012-07-06,0.977649
2012-07-05,0.971684
2012-07-04,0.972943
2012-07-03,0.973225
2012-07-02,0.975617
2012-07-01,0.978082
2012-06-30,0.978432
2012-06-29,0.978263
2012-06-28,0.996026
2012-06-27,0.992441
2012-06-26,0.994915
2012-06-25,0.999936
2012-06-24,0.994857
2012-06-23,0.994857
2012-06-22,0.994558
2012-06-21,0.989254
2012-06-20,0.981515
2012-06-19,0.982093
2012-06-18,0.990459
2012-06-17,0.994718
2012-06-16,0.994718
2012-06-15,0.994545
2012-06-14,1.002286
2012-06-13,1.003741
2012-06-12,1.007422
2012-06-11,1.008794
2012-06-10,1.011958
2012-06-09,1.011958
2012-06-08,1.012325
2012-06-07,1.005811
2012-06-06,1.010645
2012-06-05,1.02691
2012-06-04,1.028762
2012-06-03,1.033857
2012-06-02,1.033857
2012-06-01,1.033883
2012-05-31,1.027039
2012-05-30,1.026632
2012-05-29,1.016986
2012-05-28,1.014469
2012-05-27,1.023331
2012-05-26,1.023331
2012-05-25,1.022728
2012-05-24,1.023744
2012-05-23,1.026339
2012-05-22,1.014879
2012-05-21,1.013405
2012-05-20,1.014134
2012-05-19,1.014134
2012-05-18,1.016654
2012-05-17,1.008997
2012-05-16,1.007097
2012-05-15,1.002862
2012-05-14,1.001849
2012-05-13,0.996228
2012-05-12,0.996228
2012-05-11,0.995426
2012-05-10,0.989596
2012-05-09,0.994435
2012-05-08,0.98706
2012-05-07,0.980583
2012-05-06,0.979275
2012-05-05,0.979275
2012-05-04,0.979819
2012-05-03,0.973864
2012-05-02,0.968926
2012-05-01,0.966101
2012-04-30,0.959904
2012-04-29,0.956914
2012-04-28,0.956914
2012-04-27,0.95703
2012-04-26,0.963227
2012-04-25,0.966664
2012-04-24,0.970952
2012-04-23,0.970935
2012-04-22,0.964544
2012-04-21,0.964544
2012-04-20,0.964553
2012-04-19,0.967208
2012-04-18,0.965077
2012-04-17,0.962542
2012-04-16,0.966276
2012-04-15,0.963447
2012-04-14,0.96247
2012-04-13,0.962933
2012-04-12,0.959301
2012-04-11,0.970805
2012-04-10,0.973763
2012-04-09,0.969514
2012-04-08,0.972282
2012-04-07,0.971316
2012-04-06,0.970432
2012-04-05,0.971437
2012-04-04,0.973999
2012-04-03,0.966318
2012-04-02,0.960499
2012-04-01,0.959604
2012-03-31,0.959604
2012-03-30,0.962653
2012-03-29,0.964739
2012-03-28,0.962097
2012-03-27,0.953207
2012-03-26,0.950682
2012-03-25,0.958698
2012-03-24,0.958698
2012-03-23,0.958486
2012-03-22,0.963578
2012-03-21,0.956728
2012-03-20,0.953925
2012-03-19,0.944262
2012-03-18,0.944709
2012-03-17,0.944709
2012-03-16,0.944915
2012-03-15,0.950207
2012-03-14,0.956549
2012-03-13,0.950532
2012-03-12,0.95246
2012-03-11,0.943382
2012-03-10,0.943382
2012-03-09,0.943729
2012-03-08,0.940152
2012-03-07,0.945553
2012-03-06,0.946481
2012-03-05,0.936291
2012-03-04,0.929823
2012-03-03,0.929823
2012-03-02,0.929958
2012-03-01,0.930975
2012-02-29,0.931096
2012-02-28,0.933102
2012-02-27,0.936472
2012-02-26,0.933865
2012-02-25,0.933865
2012-02-24,0.933967
2012-02-23,0.934429
2012-02-22,0.940368
2012-02-21,0.936985
2012-02-20,0.928994
2012-02-19,0.931489
2012-02-18,0.931489
2012-02-17,0.932229
2012-02-16,0.932493
2012-02-15,0.932789
2012-02-14,0.934982
2012-02-13,0.931104
2012-02-12,0.937841
2012-02-11,0.937841
2012-02-10,0.937896
2012-02-09,0.926078
2012-02-08,0.925463
2012-02-07,0.926559
2012-02-06,0.932904
2012-02-05,0.932363
2012-02-04,0.932363
2012-02-03,0.931344
2012-02-02,0.934134
2012-02-01,0.934489
2012-01-31,0.94102
2012-01-30,0.945726
2012-01-29,0.937957
2012-01-28,0.937957
2012-01-27,0.938474
2012-01-26,0.939546
2012-01-25,0.950573
2012-01-24,0.95506
2012-01-23,0.948662
2012-01-22,0.956627
2012-01-21,0.956627
2012-01-20,0.956236
2012-01-19,0.959975
2012-01-18,0.961095
2012-01-17,0.962324
2012-01-16,0.969484
2012-01-15,0.968445
2012-01-14,0.968445
2012-01-13,0.969793
2012-01-12,0.967626
2012-01-11,0.971041
2012-01-10,0.968395
2012-01-09,0.978176
2012-01-08,0.976933
2012-01-07,0.976933
2012-01-06,0.976972
2012-01-05,0.974625
2012-01-04,0.967005
2012-01-03,0.965377
2012-01-02,0.978373
2012-01-01,0.981393
2011-12-31,0.981393
